1081-0706	10833
1674-2052	10812
0163-7525	10776
0163-7525	10776
0146-6410	10764
2190-5991	10754
2050-7488	10733
1566-2535	10716
0018-9219	10694
1476-4598	10679
2168-6254	10668
0065-2156	10667
0301-0082	10658
0363-7425	10632
0168-9525	10627
1757-4676	10624
2397-3374	10575
2397-3374	10575
1364-0321	10556
2470-9468	10551
1087-0792	10517
2397-3366	10500
1949-3053	10486
2049-2618	10465
0959-3780	10427
0959-3780	10427
1389-5567	10405
1568-1637	10390
2168-2267	10387
0163-6804	10356
0040-6376	10307
1464-7931	10288
0142-9612	10273
1047-840X	10273
1063-5157	10266
0066-4227	10242
0002-9270	10241
0027-8874	10211
0066-4286	10200
0144-235X	10172
0897-4756	10159
0066-4219	10091
1522-8517	10091
1088-9051	9944
0887-6924	9944
0002-9297	9924
0272-7358	9904
1088-8683	9903
1744-4292	9800
0198-6325	9791
1043-2760	9777
2168-6831	9659
1044-579X	9658
0012-3692	9657
0027-8424	9580
1947-5438	9569
2041-6520	9556
1936-8798	9544
0012-8252	9530
0956-5663	9518
2327-4662	9515
0364-5134	9496
1751-7362	9493
0003-4932	9476
1463-9262	9405
0163-7258	9396
0092-0703	9360
2213-6657	9333
1759-4812	9333
0733-8716	9302
2334-2536	9263
0084-6597	9235
0031-9007	9227
0166-0616	9206
2057-3960	9200
0960-9822	9193
1534-5807	9190
0066-4197	9184
1943-0264	9110
1542-0124	9108
1467-5463	9101
2055-6756	9095
1743-7199	9070
0277-7037	9068
0149-2063	9056
1863-8880	9056
1058-4838	9055
0020-7225	9052
2311-6706	9043
2326-5191	9002
0161-4940	9000
0890-9369	8990
0034-6543	8985
1078-0432	8911
2213-1779	8910
0021-9525	8891
2405-8025	8884
1354-1013	8880
1361-8415	8880
0079-6565	8848
0079-6816	8762
1063-6706	8759
1529-6466	8745
1541-4337	8738
1751-2395	8733
1756-8722	8731
2051-1426	8728
1936-1327	8721
1461-023X	8699
0028-3878	8689
1098-3600	8683
2405-4712	8640
1040-4651	8631
2326-6066	8619
1543-5938	8617
1543-5938	8617
1053-2498	8578
1046-6673	8547
1367-5931	8544
0924-2244	8519
1998-0124	8515
1941-1413	8511
1089-778X	8508
1086-0266	8500
1944-8244	8456
0165-9936	8428
0306-2619	8426
0199-9885	8422
1359-0286	8418
1525-0016	8402
1544-9173	8386
1469-221X	8383
0008-5472	8378
2041-8205	8374
1385-8947	8355
0305-7372	8332
0022-3050	8327
0098-2997	8313
0067-0049	8311
0085-2538	8306
1741-7015	8285
1750-1326	8274
2056-6387	8270
0001-8686	8243
0955-0674	8233
0885-3185	8222
0034-4257	8218
1672-7681	8213
1467-7881	8192
1745-6916	8190
1082-989X	8188
0003-0007	8166
0038-6308	8142
1759-0876	8127
1350-9047	8086
0958-1669	8083
1838-7640	8063
1884-4049	8052
0001-8392	8024
1471-4922	8020
2352-9407	8013
0149-7634	8002
2168-6068	7995
1542-3565	7958
0160-4120	7943
1527-8204	7914
0043-1354	7913
0168-3659	7901
2044-5385	7895
0906-6713	7861
0091-3022	7852
1873-9946	7827
1949-0976	7823
0022-2429	7821
0278-0062	7816
2211-1247	7815
1096-7176	7808
1864-5631	7804
2213-2317	7793
1050-7256	7786
0748-3007	7779
0272-6963	7776
0272-6963	7776
1062-7995	7776
1469-493X	7755
0091-6765	7736
0161-6420	7732
0269-2813	7731
0047-2506	7724
0021-9517	7723
1568-9972	7716
2051-8153	7704
0163-8998	7700
0012-9615	7698
0952-7915	7667
1949-3029	7650
0304-3894	7650
0033-8419	7608
1053-5888	7602
1460-8545	7600
0112-1642	7583
1674-800X	7575
0390-6078	7570
1540-1405	7570
0393-697X	7565
2050-084X	7551
2213-2198	7550
0896-8411	7543
2210-4224	7514
2210-4224	7514
1369-5266	7508
0890-8044	7503
0278-0046	7503
0378-7753	7467
0008-6223	7466
2166-3831	7440
0887-378X	7425
0887-378X	7425
1560-7917	7421
0962-4929	7417
1755-263X	7397
1551-3203	7377
1044-5323	7358
2332-7812	7353
1933-0219	7352
2168-2216	7351
1474-9718	7346
2053-1583	7343
0300-5771	7339
1948-7185	7329
1080-0549	7328
0161-5505	7308
0028-646X	7299
1359-6454	7293
0586-7614	7289
0586-7614	7289
1350-4177	7279
****-****	7271
1134-3060	7242
2161-8313	7240
1758-5082	7236
0007-1250	7233
0007-1250	7233
0016-5107	7229
0884-8173	7229
0885-8993	7224
0036-1445	7224
0012-1797	7199
0001-4273	7191
1753-5123	7190
1080-6040	7185
1619-7070	7182
0196-8904	7181
2327-0608	7179
1535-7414	7174
2214-8604	7173
1600-6135	7163
0893-133X	7160
0013-936X	7149
2330-4022	7143
2195-1071	7125
1523-2409	7125
0012-186X	7113
0190-9622	7102
2041-210X	7099
0025-6196	7091
1757-7780	7057
1757-7780	7057
0738-8551	7054
0959-440X	7052
1755-098X	7049
0921-3449	7044
2044-5415	7043
2044-5415	7043
0194-911X	7017
0376-7388	7015
0008-6363	7014
1420-682X	7014
0945-053X	6986
0090-3493	6971
2168-0485	6970
2040-3364	6970
1466-609X	6959
2379-3694	6944
0924-2716	6942
0820-3946	6938
2328-8930	6934
0065-2601	6933
1387-6473	6933
0031-5826	6930
1935-861X	6919
0009-9147	6916
1369-5274	6916
1473-0197	6914
1535-7597	6909
2192-8606	6908
1750-984X	6905
0304-419X	6887
1359-6446	6880
0305-1846	6878
1040-726X	6866
1359-8368	6864
0013-0095	6861
0031-5850	6860
0965-2140	6851
0965-2140	6851
1467-7644	6840
1745-2759	6825
0042-9686	6818
0376-0421	6814
0885-8950	6807
0028-3835	6804
1863-2297	6804
1073-8584	6791
1057-7149	6790
0105-4538	6771
1558-3724	6766
2451-9448	6762
2150-7511	6747
****-****	6732
1741-7007	6723
2055-6837	6723
2365-0869	6721
0007-0963	6714
1040-8398	6704
0363-9762	6703
1932-4553	6688
2352-3964	6680
0959-8049	6680
0960-8524	6669
0167-7659	6667
1467-2960	6655
0272-6386	6653
1750-6816	6649
0144-1647	6648
0033-5835	6643
2050-7526	6641
1742-7061	6638
2191-9496	6636
0950-9232	6634
1079-5642	6618
1672-0229	6597
0006-3568	6591
0007-1188	6583
0309-1325	6576
0002-9165	6568
2327-056X	6566
1945-0877	6565
1743-8977	6561
1523-7060	6555
1094-4281	6551
0393-2990	6529
1941-3289	6526
2379-5077	6519
0026-0495	6513
1937-3368	6512
0304-3835	6508
0730-0301	6495
1552-3098	6483
1342-937X	6478
0300-8428	6470
1553-7366	6463
1040-8436	6455
0193-936X	6455
1077-5552	6455
0895-3309	6451
2509-2715	6444
1093-7404	6436
1198-743X	6425
0003-3022	6424
1545-5971	6404
2169-5172	6403
0261-5614	6402
2045-7960	6402
2045-7960	6402
0129-0657	6400
0959-6526	6395
1536-1276	6394
0925-4005	6393
0890-8567	6391
0890-8567	6391
0964-4733	6381
0013-726X	6381
1548-9213	6380
0893-3952	6365
0021-9797	6361
0005-1098	6355
0010-938X	6355
1015-6305	6352
0003-2700	6350
0092-640X	6349
0022-3808	6342
0009-9236	6336
0883-9026	6333
2055-5008	6333
2210-6502	6330
2199-160X	6312
0266-3538	6309
0032-0889	6305
0022-202X	6290
1949-3045	6288
0078-3218	6286
1359-835X	6282
2095-9273	6277
1359-0294	6271
2192-2640	6270
0033-295X	6266
0033-295X	6266
2040-4603	6246
1555-9041	6243
1066-033X	6228
0964-4563	6221
0964-4563	6221
0303-4240	6214
2222-1751	6212
1556-6013	6211
1432-0746	6209
1093-9687	6208
0360-3016	6203
0022-1082	6201
0007-0912	6199
0888-8892	6194
1042-2587	6193
1748-9326	6192
0894-4865	6188
1868-596X	6183
2212-8778	6181
0889-1591	6170
2168-6165	6167
1359-7345	6164
2072-6694	6162
0033-0620	6162
0147-5185	6155
1381-4338	6154
1556-6072	6145
1758-9193	6142
1939-5116	6140
0962-8436	6139
0003-6900	6138
0361-8609	6137
0278-3649	6134
1462-8902	6133
0360-0300	6131
0021-9630	6129
0021-9630	6129
0268-960X	6125
0002-9378	6120
0894-7317	6111
0008-543X	6102
0363-5465	6093
0020-9996	6091
1941-7640	6088
1674-7291	6085
1383-5742	6081
0079-6786	6077
0270-6474	6074
0920-5691	6071
1069-3599	6071
1040-9238	6069
0039-2499	6058
0022-2623	6054
0954-6820	6051
0144-8617	6044
0271-678X	6040
0890-6955	6039
1479-5868	6037
0011-9164	6035
0304-3959	6029
0969-5893	6028
0927-0248	6019
0959-4388	6014
****-****	6014
0261-5177	6012
0024-9297	5997
2157-9024	5995
1064-3389	5980
2168-6777	5972
2168-7161	5967
1574-7891	5962
2157-6564	5962
2041-4889	5959
0046-1520	5956
1743-5390	5955
1475-2840	5948
0906-7590	5946
2235-1795	5944
0022-3417	5942
2052-1553	5934
****-****	5929
0889-3365	5923
0022-3514	5919
2162-2531	5919
0022-2593	5899
0031-3203	5898
0969-6970	5894
2051-5960	5883
0003-2409	5879
2190-4707	5878
2095-9907	5873
1748-1708	5868
1674-1137	5861
0360-0564	5857
1554-0669	5857
1556-603X	5857
0962-1083	5855
1868-4483	5847
2157-1724	5842
0268-005X	5839
0022-2380	5839
1029-8479	5833
0894-1491	5829
1523-0864	5828
1941-9651	5813
1053-8119	5812
2211-3835	5808
0749-6419	5800
1090-9516	5789
1526-5161	5786
1526-5161	5786
0893-6080	5785
0021-8901	5782
2328-4277	5781
0029-6643	5779
****-****	5775
0968-090X	5775
0065-2776	5771
0264-1275	5770
0167-739X	5768
0950-1991	5763
2223-7755	5750
1524-9050	5744
0340-5761	5741
1040-7308	5739
1040-7308	5739
0886-6236	5733
2044-4753	5726
0960-7412	5726
0065-2504	5724
0269-7491	5714
2040-2392	5712
0278-2715	5711
0278-2715	5711
0884-0431	5711
2372-7705	5710
1939-1374	5707
1742-2094	5700
1040-841X	5697
0017-8012	5691
0090-6778	5690
2077-0383	5688
0022-0477	5687
1552-4868	5683
1465-542X	5676
1758-8340	5670
1680-7316	5668
1525-7797	5667
1466-822X	5667
2212-6864	5660
0891-5849	5657
****-****	5656
0007-2303	5655
1352-4585	5649
0022-5347	5647
1756-9966	5646
0033-2917	5641
0033-2917	5641
2047-4873	5640
2095-8226	5636
1048-9843	5631
0196-2892	5630
0360-1315	5627
0360-1315	5627
0140-7791	5624
2374-4642	5622
0008-8846	5618
2055-7434	5616
1066-5099	5614
0021-972X	5605
0065-3527	5600
0954-4224	5595
0960-7692	5595
0828-282X	5592
0048-9697	5589
0004-637X	5580
1043-6618	5574
0007-1323	5572
2212-0416	5572
2212-0416	5572
0143-2095	5572
2161-5063	5571
2287-6391	5571
1549-9634	5570
2157-1422	5564
1749-4613	5563
0013-9580	5562
1436-3291	5554
1933-7213	5552
1836-9553	5551
0065-308X	5547
1478-3223	5542
0360-5442	5537
2047-9158	5534
2214-6296	5525
0020-0255	5524
1475-7516	5524
2327-9125	5522
0021-843X	5519
1389-9155	5516
1945-4589	5515
1535-3958	5513
0268-1161	5506
0105-1873	5504
2214-1588	5500
2213-6711	5499
0004-6256	5497
1868-7075	5496
0160-7383	5493
1936-0533	5490
0026-3672	5479
1547-6286	5477
0179-5953	5462
1084-9521	5460
1359-6101	5458
1524-8380	5457
2211-9124	5456
1754-6834	5452
1520-9210	5452
1615-4150	5451
0960-1481	5439
0025-729X	5438
1047-3211	5437
0956-053X	5431
0048-7333	5425
1526-5900	5424
0007-0920	5416
0015-0282	5411
0001-0782	5410
0022-0515	5410
****-****	5408
0031-4005	5401
1879-6257	5400
1742-5247	5400
0308-8146	5399
2365-709X	5395
0003-1224	5391
0892-6638	5391
1527-8999	5387
0013-4686	5383
0090-0036	5381
0090-0036	5381
0003-1305	5381
1063-6536	5371
0022-0957	5360
1477-3155	5345
0305-0483	5341
0305-0483	5341
0018-9545	5339
0047-2875	5338
2162-402X	5333
0166-5162	5330
1549-9618	5313
0038-0717	5290
0959-437X	5288
1096-7516	5284
1084-8045	5273
2332-7782	5270
0196-0644	5266
1751-570X	5266
0022-5223	5261
2047-2404	5260
0003-2670	5256
1083-7159	5252
0167-8140	5252
2047-4830	5251
2050-5086	5250
1754-9426	5250
2213-5979	5250
0166-4972	5250
0166-4972	5250
0143-5221	5237
1089-3261	5233
0035-8711	5231
0041-9907	5231
1053-587X	5230
0169-3298	5226
1547-5271	5225
1545-5955	5224
1553-7404	5224
0010-7514	5219
0960-0035	5212
0340-6717	5207
0007-1048	5206
2296-634X	5206
1747-938X	5204
1471-4892	5203
1021-7770	5203
2165-8102	5200
1470-0328	5193
1758-2652	5192
2212-9820	5189
2158-3188	5182
0022-0663	5178
1679-0073	5176
0018-9200	5173
0958-9465	5172
2095-4956	5162
0947-6539	5160
0969-9961	5160
0169-4332	5155
1991-959X	5154
1462-0324	5149
1462-2912	5147
0169-2046	5144
0169-2046	5144
1612-4758	5133
0944-1174	5130
0016-2361	5128
1076-8998	5128
1539-2791	5127
0022-0345	5125
2296-4185	5122
0305-7453	5113
0926-9959	5113
1098-7339	5113
1478-811X	5111
0045-6535	5108
0804-4643	5107
1383-5866	5107
0079-6727	5105
0950-7051	5101
0163-4453	5099
0742-2091	5097
0269-2821	5095
0003-066X	5094
0018-9286	5093
1355-6037	5082
0300-8932	5078
2052-4129	5076
0049-0172	5072
1097-6647	5070
2052-4897	5067
0021-9010	5067
0022-2836	5067
0268-4012	5063
1055-9965	5057
0022-2828	5055
1099-5129	5047
2050-750X	5047
0022-1899	5045
2090-1232	5045
1538-6341	5045
1759-720X	5045
1759-2879	5043
1005-0302	5040
0960-7722	5039
1752-4571	5038
0269-8463	5037
1098-3015	5037
1098-3015	5037
2092-7355	5026
0013-9351	5026
0009-3920	5024
2211-3428	5020
2059-0105	5020
0029-6651	5017
1099-6362	5015
0007-6503	5013
1040-8428	5012
1568-9883	5012
1381-1169	5008
0091-7613	5006
0888-3270	5005
0004-8674	5000
0004-8674	5000
2374-6149	5000
0008-1256	5000
0894-3796	5000
0044-0094	5000
0925-5273	4998
0012-6667	4993
2168-6750	4989
0022-3751	4984
0020-7136	4982
1226-086X	4978
0893-9454	4975
1941-3149	4968
0029-7844	4965
0095-1137	4959
0928-4931	4959
0269-2163	4956
1438-8871	4945
1083-4435	4943
1475-9217	4939
1569-1705	4938
1040-2446	4937
1398-5647	4936
1027-5606	4936
1091-4269	4935
1091-4269	4935
0905-9180	4929
1757-7004	4928
1878-9293	4920
1878-9293	4920
1350-6129	4919
0039-9140	4916
0360-0572	4915
1931-5244	4915
0253-9837	4914
0065-2660	4913
2398-4902	4912
2373-8227	4911
1861-0684	4907
1069-2509	4904
1173-8804	4903
0956-7976	4902
0340-7004	4900
1180-4882	4899
1180-4882	4899
1525-8610	4899
1942-325X	4897
1083-6101	4896
0021-8456	4891
0920-5861	4888
1872-4973	4884
0301-4215	4880
0301-4215	4880
1063-4584	4879
1323-3580	4878
2329-0501	4875
1568-4946	4873
2062-5871	4873
2062-5871	4873
0022-3042	4870
0948-3349	4868
1942-0900	4868
1477-8939	4868
1294-8322	4867
0301-4797	4865
1751-7915	4857
1535-7163	4856
2057-5858	4853
0020-1669	4850
1757-1693	4849
0273-2297	4846
0303-2434	4846
0071-1365	4845
0957-9672	4844
1434-6044	4843
0223-5234	4833
0178-2762	4829
0263-8223	4829
1535-9476	4828
1088-1980	4826
0006-2952	4825
0045-7825	4821
0360-1323	4820
1040-8363	4817
1462-9011	4816
2218-6751	4806
0894-8755	4805
2155-384X	4803
2325-5870	4802
1540-7977	4800
1461-4448	4800
1469-3062	4797
1994-0416	4790
0141-8130	4784
2048-3694	4781
0019-8501	4779
0098-5589	4778
0090-3752	4778
2150-5594	4775
1351-0088	4774
1999-4923	4773
1040-8444	4771
0166-3615	4769
0034-6527	4767
0002-9343	4760
1759-9954	4760
2076-393X	4760
1367-5788	4759
****-****	4758
0891-5520	4757
2052-2525	4756
1323-7799	4756
0306-6150	4754
1347-9032	4751
0946-2716	4746
0022-3263	4745
1226-3613	4743
0022-2275	4743
0041-1337	4743
0954-7894	4741
0167-4889	4739
0091-6331	4739
1742-464X	4739
2156-6976	4737
0340-6245	4733
1936-9735	4727
2001-0370	4720
1044-3983	4719
1044-3983	4719
0022-1767	4718
1743-5889	4717
1664-3224	4716
0021-9355	4716
0066-4804	4715
1542-2119	4714
2196-7350	4713
1079-5006	4711
1079-5006	4711
0905-6947	4710
0939-6411	4708
0305-1838	4706
0360-2532	4702
0093-5301	4701
1550-8943	4697
0014-2980	4695
0001-690X	4694
0001-690X	4694
2218-273X	4694
0263-7863	4694
0304-405X	4693
1094-9968	4691
2047-217X	4688
1949-2715	4687
0047-2689	4684
1932-4537	4682
0929-1903	4681
1077-260X	4681
0312-5963	4680
0017-811X	4680
0167-1987	4675
0268-3369	4674
0038-092X	4674
1674-2788	4671
1862-4065	4669
0065-230X	4667
0941-0643	4664
1538-7933	4662
****-****	4661
2047-9980	4660
0033-3352	4659
****-****	4658
2328-9503	4656
0883-7694	4655
0905-6157	4654
1613-4125	4653
0895-4356	4650
1673-8527	4650
0161-9152	4648
1350-7540	4647
0277-3791	4641
0012-821X	4637
0965-0407	4634
0926-860X	4630
1757-6512	4627
2210-6707	4624
1472-8222	4621
0308-0110	4619
1610-3653	4617
0924-8579	4615
0885-8969	4614
0172-4614	4613
0036-021X	4612
0884-8734	4606
0148-396X	4605
1367-3270	4604
0924-090X	4604
2056-5968	4600
1365-7852	4600
1874-9399	4599
0169-5002	4599
0893-7648	4586
0094-8276	4578
0969-2126	4576
0191-2615	4574
0191-2615	4574
0300-9572	4572
1550-9109	4571
0920-9964	4569
0920-9964	4569
1570-159X	4568
2095-8099	4568
0001-4826	4562
0014-4886	4562
2288-6206	4561
0167-7322	4561
1432-9840	4555
1065-9471	4554
1364-8152	4552
1741-2560	4551
1754-0739	4547
2333-9403	4546
0964-6906	4544
1359-6462	4539
2451-9766	4532
2331-7019	4532
1367-4803	4531
1476-0584	4531
2151-464X	4530
0955-3959	4528
0949-7714	4528
0147-6513	4527
1748-5908	4525
1748-5908	4525
1464-4096	4524
2213-9567	4523
0021-9541	4522
****-****	4520
0021-9533	4517
0307-0565	4514
2373-9878	4511
0002-0729	4511
0020-8183	4508
0378-3820	4507
1046-3283	4500
0162-2889	4500
0081-1947	4500
0301-4428	4500
0269-9370	4499
1867-3880	4495
0378-7788	4495
0018-9294	4491
1470-160X	4490
0955-2863	4490
1520-9156	4488
1935-2735	4487
****-****	4485
****-****	4485
1541-7786	4484
0002-9394	4483
0004-3702	4483
0951-7367	4483
0951-7367	4483
0963-7214	4481
1531-636X	4481
0195-9131	4478
1567-5394	4474
1536-1233	4474
0002-9262	4473
1049-250X	4471
0065-3454	4471
1178-2013	4471
1866-0452	4469
0924-977X	4468
2095-3941	4467
1747-4930	4466
0278-4319	4465
1541-1672	4464
2211-3398	4463
1932-8184	4463
2169-1401	4462
1050-1738	4462
0002-9602	4458
1382-3256	4457
0002-5100	4455
2040-6223	4455
1059-7794	4453
0734-306X	4452
0006-3207	4451
1072-7515	4450
1436-6207	4449
2379-5042	4447
0005-2728	4441
0109-5641	4440
2095-1779	4440
0333-1024	4438
2049-1948	4436
0749-3797	4435
0018-926X	4435
0960-1643	4434
0749-8063	4433
0009-2673	4431
1476-069X	4430
****-****	4428
1750-8592	4427
1525-1578	4426
1070-5511	4426
1070-5511	4426
1934-662X	4425
1941-7705	4424
2056-7944	4422
1746-0441	4421
0142-0615	4418
0022-3166	4416
0885-8977	4415
1462-3994	4407
0022-1694	4405
1942-0862	4405
1750-1911	4404
1388-1981	4402
1475-2859	4402
2050-6201	4400
1556-3650	4398
0197-4580	4398
0265-9247	4396
1543-8384	4396
0090-8258	4393
2325-6095	4393
0736-5845	4392
0015-7120	4390
1351-5101	4387
0957-5820	4384
2378-0967	4383
1548-3568	4382
0022-0795	4381
1438-4639	4379
1464-6722	4379
1051-0761	4378
1726-2135	4375
1554-8929	4374
0018-9316	4374
0276-7783	4373
0276-7783	4373
1750-0680	4372
0015-6914	4368
2470-0010	4368
0028-3908	4367
0021-8790	4364
8756-3282	4360
1353-8020	4360
0022-006X	4358
1537-4416	4356
0092-5853	4354
2190-4979	4351
1043-1802	4349
0921-2973	4349
0017-9310	4346
1556-4959	4345
2029-4913	4344
0019-0578	4343
1044-1549	4340
1058-4609	4339
0016-7061	4336
2210-6340	4333
0264-6021	4331
0309-1333	4329
0925-4439	4328
1040-8347	4325
0024-3590	4325
0022-538X	4324
0278-5846	4315
0926-5805	4313
0740-624X	4311
0005-7967	4309
1932-7447	4309
0747-5632	4306
1945-7782	4304
0962-8452	4304
2049-4394	4301
2291-5222	4301
1465-3249	4297
2166-532X	4296
1359-8546	4296
0077-8923	4295
0007-1234	4292
0957-4174	4292
1067-5027	4292
1067-5027	4292
0300-5127	4291
1569-1993	4290
1462-5814	4288
1866-9956	4287
0141-8955	4287
0012-9658	4285
0921-8009	4281
0921-8009	4281
0012-9682	4281
0012-9682	4281
2213-3054	4278
0010-9452	4275
1085-3278	4275
1746-630X	4268
1774-0746	4263
0006-3592	4260
1664-302X	4259
1877-3435	4258
0016-7037	4258
0022-1295	4258
0163-3864	4257
1568-7767	4257
1639-4488	4256
0021-9150	4255
2169-9003	4253
1366-5545	4253
1366-5545	4253
1932-4545	4252
1612-510X	4252
1070-9932	4250
1742-4933	4250
0956-7135	4248
1673-7067	4246
2152-5250	4232
2045-7022	4232
1932-104X	4224
1811-5209	4224
1355-6215	4223
0269-8811	4221
0025-1909	4219
0025-1909	4219
2165-0497	4218
1866-7910	4217
2168-2194	4217
0300-2896	4214
0378-5173	4213
0263-6352	4209
1461-1457	4207
0340-5354	4204
0022-2437	4200
1060-3743	4200
0167-8299	4200
0931-0509	4198
1388-2481	4197
1877-0657	4196
2053-1400	4195
1523-908X	4195
0965-9978	4194
0959-6658	4194
0934-0866	4194
1172-7047	4192
0926-6690	4191
0168-1923	4189
0735-2689	4189
1687-4757	4186
1544-1709	4185
1756-8935	4185
1422-0067	4183
0263-4929	4182
1387-1811	4182
0920-3206	4181
0944-7113	4180
0924-0136	4178
1021-9498	4176
0925-8388	4175
0095-0696	4175
1559-2294	4173
1755-1471	4172
2072-6643	4171
0165-0009	4168
0953-8178	4168
0065-2725	4167
2076-2607	4167
0003-486X	4165
0303-6979	4164
0733-8724	4162
0370-2693	4162
1674-9871	4160
1527-6465	4159
1525-755X	4158
1195-1982	4155
0009-921X	4154
0886-7356	4154
1758-2946	4154
1528-7483	4153
0003-9985	4151
0140-9883	4151
1530-891X	4149
1478-6354	4148
2041-7314	4148
0019-2805	4147
0043-1397	4142
2212-2672	4141
0265-0215	4140
0360-4012	4139
2234-943X	4137
1708-3087	4136
1708-3087	4136
0020-7403	4134
0308-521X	4131
0166-3542	4130
0022-3085	4130
1568-4539	4128
0271-9142	4128
0963-0252	4128
0735-1933	4127
0193-1849	4125
1369-118X	4124
0065-2911	4120
0010-2180	4120
0378-7206	4120
0378-7206	4120
2072-4292	4118
1525-7304	4117
0169-8095	4114
0002-8614	4113
0002-8614	4113
1071-3581	4112
0144-3577	4111
2041-3866	4111
1066-2243	4109
1066-2243	4109
0148-6071	4109
1664-462X	4106
****-****	4106
0009-9163	4104
0044-7447	4103
0921-8181	4100
1472-4677	4100
0276-7333	4100
0723-2632	4100
0168-6496	4098
2169-3536	4098
1479-5876	4098
0002-8282	4097
1363-755X	4096
1480-9222	4094
0013-9165	4093
1366-9516	4092
1532-4435	4091
0894-0347	4091
0740-0020	4089
0012-3706	4087
0022-5096	4087
0165-1684	4086
1466-8564	4085
1662-811X	4085
0360-3199	4084
0165-0327	4084
0165-0327	4084
0921-5093	4081
0706-7437	4080
0706-7437	4080
1022-1336	4078
